,Tn,Tx,Tavg,RH_avg,ff_x,ddd_x,ddd_car,bulan,RH_avg_5day,RH1,RH2,RH3,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
174,23.8,30.5,26.8,86.0,8.0,130.0,4,8,84.0,86.0,86.0,78.0,3.0,4.0,4.0,20.14571429,12.22857143,47.0,0.0,18.0
175,23.6,29.8,27.4,83.0,10.0,130.0,4,8,83.6,86.0,78.0,86.0,4.0,4.0,8.0,16.38571429,47.0,0.0,18.0,51.8
176,25.2,30.0,27.0,83.0,11.0,130.0,4,8,83.8,78.0,86.0,83.0,4.0,8.0,10.0,25.80571429,0.0,18.0,51.8,8.2
177,24.8,29.8,26.7,83.0,11.0,160.0,4,8,83.2,86.0,83.0,83.0,8.0,10.0,11.0,25.0,18.0,51.8,8.2,6.0
178,24.2,30.0,27.0,75.0,10.0,130.0,3,8,82.6,83.0,83.0,83.0,10.0,11.0,11.0,16.8,51.8,8.2,6.0,1.3
179,23.7,29.0,26.5,81.0,8.0,120.0,2,8,82.0,83.0,83.0,75.0,11.0,11.0,10.0,17.06,8.2,6.0,1.3,1.0
180,23.8,30.2,26.8,80.0,7.0,50.0,3,8,81.0,83.0,75.0,81.0,11.0,10.0,8.0,13.66,6.0,1.3,1.0,0.0
181,24.3,30.5,27.3,82.0,9.0,80.0,3,8,80.4,75.0,81.0,80.0,10.0,8.0,7.0,3.3,1.3,1.0,0.0,0.0
182,25.5,31.0,28.0,83.0,8.0,130.0,4,8,80.2,81.0,80.0,82.0,8.0,7.0,9.0,1.66,1.0,0.0,0.0,0.0
183,25.6,31.4,27.5,84.0,8.0,150.0,4,8,80.2,80.0,82.0,83.0,7.0,9.0,8.0,0.46,0.0,0.0,0.0,0.0
184,25.6,30.6,27.6,84.0,11.0,160.0,4,8,82.0,82.0,83.0,84.0,9.0,8.0,8.0,0.2,0.0,0.0,0.0,0.0
185,25.2,29.8,27.5,81.0,12.0,120.0,4,8,82.6,83.0,84.0,84.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,10.4
186,25.4,29.9,27.5,82.0,9.0,140.0,4,8,82.8,84.0,84.0,81.0,8.0,11.0,12.0,2.08,0.0,0.0,10.4,1.8
187,25.2,29.3,27.2,83.0,8.0,160.0,4,8,82.8,84.0,81.0,82.0,11.0,12.0,9.0,2.44,0.0,10.4,1.8,8.0
188,23.6,29.0,26.4,81.0,6.0,150.0,4,8,82.8,81.0,82.0,83.0,12.0,9.0,8.0,4.04,10.4,1.8,8.0,0.0
189,24.4,29.8,27.1,78.0,7.0,130.0,4,8,82.2,82.0,83.0,81.0,9.0,8.0,6.0,4.04,1.8,8.0,0.0,0.0
190,24.5,30.4,26.8,82.0,8.0,100.0,3,8,81.0,83.0,81.0,78.0,8.0,6.0,7.0,4.04,8.0,0.0,0.0,0.0
191,24.9,30.0,26.8,83.0,6.0,110.0,4,8,81.2,81.0,78.0,82.0,6.0,7.0,8.0,1.96,0.0,0.0,0.0,0.0
192,24.8,30.2,27.2,82.0,8.0,130.0,4,8,81.4,78.0,82.0,83.0,7.0,8.0,6.0,1.6,0.0,0.0,0.0,0.0
193,25.0,30.2,27.2,84.0,8.0,130.0,4,8,81.2,82.0,83.0,82.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
194,22.5,27.8,26.4,89.0,6.0,150.0,4,8,81.8,83.0,82.0,84.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,69.8
195,23.0,30.8,27.7,85.0,7.0,150.0,4,8,84.0,82.0,84.0,89.0,8.0,8.0,6.0,13.96,0.0,0.0,69.8,0.5
196,23.8,30.6,26.8,86.0,10.0,180.0,4,8,84.6,84.0,89.0,85.0,8.0,6.0,7.0,14.06,0.0,69.8,0.5,0.2
197,24.2,30.5,27.6,86.0,5.0,140.0,4,8,85.2,89.0,85.0,86.0,6.0,7.0,10.0,14.1,69.8,0.5,0.2,10.1
198,25.0,30.2,26.8,87.0,6.0,140.0,4,8,86.0,85.0,86.0,86.0,7.0,10.0,5.0,16.12,0.5,0.2,10.1,1.3
199,24.6,30.6,27.6,78.0,8.0,150.0,4,8,86.6,86.0,86.0,87.0,10.0,5.0,6.0,16.38,0.2,10.1,1.3,27.7
200,24.3,30.6,27.2,84.0,9.0,90.0,4,8,84.4,86.0,87.0,78.0,5.0,6.0,8.0,7.96,10.1,1.3,27.7,0.6
201,24.6,30.8,27.9,82.0,8.0,130.0,4,8,84.2,87.0,78.0,84.0,6.0,8.0,9.0,7.98,1.3,27.7,0.6,0.6
202,23.0,30.8,27.4,81.0,9.0,100.0,4,8,83.4,78.0,84.0,82.0,8.0,9.0,8.0,8.06,27.7,0.6,0.6,116.4
203,24.4,30.7,28.4,82.0,6.0,130.0,4,9,82.4,84.0,82.0,81.0,9.0,8.0,9.0,29.32,0.6,0.6,116.4,56.2
204,25.6,29.8,26.6,91.0,9.0,150.0,4,9,81.4,82.0,81.0,82.0,8.0,9.0,6.0,40.3,0.6,116.4,56.2,4.2
205,25.5,30.8,27.6,80.0,11.0,120.0,5,9,84.0,81.0,82.0,91.0,9.0,6.0,9.0,35.6,116.4,56.2,4.2,17.4
206,24.2,29.4,27.0,84.0,9.0,130.0,4,9,83.2,82.0,91.0,80.0,6.0,9.0,11.0,38.96,56.2,4.2,17.4,21.3
207,24.8,30.8,27.5,87.0,9.0,150.0,4,9,83.6,91.0,80.0,84.0,9.0,11.0,9.0,43.1,4.2,17.4,21.3,1.6
208,23.0,29.4,26.4,88.0,6.0,240.0,2,9,84.8,80.0,84.0,87.0,11.0,9.0,9.0,20.14,17.4,21.3,1.6,63.3
209,23.6,30.8,26.7,85.0,7.0,150.0,4,9,86.0,84.0,87.0,88.0,9.0,9.0,6.0,21.56,21.3,1.6,63.3,0.7
210,23.6,31.8,27.3,84.0,11.0,120.0,3,9,84.8,87.0,88.0,85.0,9.0,6.0,7.0,20.86,1.6,63.3,0.7,6.8
211,23.6,32.4,26.6,85.0,7.0,160.0,4,9,85.6,88.0,85.0,84.0,6.0,7.0,11.0,18.74,63.3,0.7,6.8,29.7
212,24.1,31.2,27.6,82.0,6.0,130.0,3,9,85.8,85.0,84.0,85.0,7.0,11.0,7.0,20.42,0.7,6.8,29.7,0.0
213,25.0,31.6,28.1,82.0,7.0,130.0,2,9,84.8,84.0,85.0,82.0,11.0,7.0,6.0,20.1,6.8,29.7,0.0,0.1
214,24.4,31.8,27.2,84.0,6.0,100.0,3,9,83.6,85.0,82.0,82.0,7.0,6.0,7.0,7.46,29.7,0.0,0.1,9.9
215,24.5,31.6,27.4,85.0,9.0,130.0,5,9,83.4,82.0,82.0,84.0,6.0,7.0,6.0,9.3,0.0,0.1,9.9,11.3
216,23.8,31.0,27.3,85.0,7.0,130.0,4,9,83.6,82.0,84.0,85.0,7.0,6.0,9.0,10.2,0.1,9.9,11.3,18.0
217,23.6,28.6,26.2,89.0,7.0,150.0,7,9,83.6,84.0,85.0,85.0,6.0,9.0,7.0,7.86,9.9,11.3,18.0,1.4
218,24.5,27.8,25.7,90.0,6.0,270.0,7,9,85.0,85.0,85.0,89.0,9.0,7.0,7.0,8.14,11.3,18.0,1.4,7.6
219,23.8,30.6,27.1,86.0,7.0,120.0,4,9,86.6,85.0,89.0,90.0,7.0,7.0,6.0,9.64,18.0,1.4,7.6,6.5
220,24.5,31.2,28.0,82.0,19.0,120.0,4,9,87.0,89.0,90.0,86.0,7.0,6.0,7.0,8.96,1.4,7.6,6.5,3.5
221,22.6,29.8,26.9,90.0,5.0,120.0,4,9,86.4,90.0,86.0,82.0,6.0,7.0,19.0,7.4,7.6,6.5,3.5,135.1
222,23.6,30.0,26.5,90.0,13.0,150.0,4,9,87.4,86.0,82.0,90.0,7.0,19.0,5.0,30.82,6.5,3.5,135.1,18.0
223,24.4,28.6,26.9,92.0,11.0,90.0,4,9,87.6,82.0,90.0,90.0,19.0,5.0,13.0,34.14,3.5,135.1,18.0,133.6
224,25.0,30.0,26.3,90.0,10.0,180.0,5,9,88.0,90.0,90.0,92.0,5.0,13.0,11.0,59.34,135.1,18.0,133.6,13.1
225,24.0,31.4,26.9,86.0,8.0,120.0,4,9,88.8,90.0,92.0,90.0,13.0,11.0,10.0,60.66,18.0,133.6,13.1,1.1
226,24.2,30.5,27.0,87.0,8.0,180.0,3,9,89.6,92.0,90.0,86.0,11.0,10.0,8.0,60.18,133.6,13.1,1.1,19.5
227,24.0,30.6,26.4,88.0,18.0,130.0,4,9,89.0,90.0,86.0,87.0,10.0,8.0,8.0,37.06,13.1,1.1,19.5,3.4
228,23.2,30.6,27.3,88.0,7.0,130.0,4,9,88.6,86.0,87.0,88.0,8.0,8.0,18.0,34.14,1.1,19.5,3.4,26.6
229,24.7,31.6,27.9,84.0,8.0,130.0,4,9,87.8,87.0,88.0,88.0,8.0,18.0,7.0,12.74,19.5,3.4,26.6,39.9
230,24.8,30.6,27.0,86.0,6.0,130.0,4,9,86.6,88.0,88.0,84.0,18.0,7.0,8.0,18.1,3.4,26.6,39.9,3.5
231,24.2,31.2,28.3,80.0,11.0,130.0,4,9,86.6,88.0,84.0,86.0,7.0,8.0,6.0,18.58,26.6,39.9,3.5,18.1
232,26.2,31.0,28.1,82.0,8.0,160.0,5,9,85.2,84.0,86.0,80.0,8.0,6.0,11.0,18.3,39.9,3.5,18.1,1.4
233,23.8,30.2,26.8,86.0,9.0,100.0,3,10,84.0,86.0,80.0,82.0,6.0,11.0,8.0,17.9,3.5,18.1,1.4,45.3
234,24.8,32.2,27.4,86.0,16.0,120.0,4,10,83.6,80.0,82.0,86.0,11.0,8.0,9.0,21.64,18.1,1.4,45.3,26.1
235,24.7,31.6,27.7,84.0,6.0,100.0,4,10,84.0,82.0,86.0,86.0,8.0,9.0,16.0,18.88,1.4,45.3,26.1,18.9
236,24.8,31.0,26.7,89.0,8.0,130.0,4,10,83.6,86.0,86.0,84.0,9.0,16.0,6.0,21.96,45.3,26.1,18.9,21.0
237,23.9,31.0,27.9,83.0,7.0,150.0,3,10,85.4,86.0,84.0,89.0,16.0,6.0,8.0,22.54,26.1,18.9,21.0,8.3
238,24.9,31.0,27.5,85.0,5.0,150.0,4,10,85.6,84.0,89.0,83.0,6.0,8.0,7.0,23.92,18.9,21.0,8.3,50.8
239,24.3,31.0,28.9,76.0,7.0,130.0,5,10,85.4,89.0,83.0,85.0,8.0,7.0,5.0,25.02,21.0,8.3,50.8,23.6
240,24.6,30.8,27.6,78.0,6.0,120.0,4,10,83.4,83.0,85.0,76.0,7.0,5.0,7.0,24.52,8.3,50.8,23.6,0.4
241,24.4,31.0,27.4,81.0,6.0,140.0,4,10,82.2,85.0,76.0,78.0,5.0,7.0,6.0,20.82,50.8,23.6,0.4,21.5
242,23.8,30.7,27.7,74.0,6.0,200.0,4,10,80.6,76.0,78.0,81.0,7.0,6.0,6.0,20.92,23.6,0.4,21.5,0.6
243,23.3,30.7,27.3,73.0,6.0,150.0,4,10,78.8,78.0,81.0,74.0,6.0,6.0,6.0,19.38,0.4,21.5,0.6,0.0
244,23.6,30.6,27.0,76.0,7.0,130.0,4,10,76.4,81.0,74.0,73.0,6.0,6.0,6.0,9.22,21.5,0.6,0.0,0.0
245,24.3,31.4,27.9,74.0,7.0,135.0,4,10,76.4,74.0,73.0,76.0,6.0,6.0,7.0,4.5,0.6,0.0,0.0,0.0
246,23.8,30.2,26.8,85.0,6.0,120.0,5,10,75.6,73.0,76.0,74.0,6.0,7.0,7.0,4.42,0.0,0.0,0.0,35.9
247,24.0,27.8,25.3,91.0,5.0,120.0,4,10,76.4,76.0,74.0,85.0,7.0,7.0,6.0,7.3,0.0,0.0,35.9,76.5
248,23.6,31.0,27.6,78.0,7.0,170.0,7,10,79.8,74.0,85.0,91.0,7.0,6.0,5.0,22.48,0.0,35.9,76.5,13.5
249,25.0,28.8,26.6,88.0,11.0,90.0,3,10,80.8,85.0,91.0,78.0,6.0,5.0,7.0,25.18,35.9,76.5,13.5,21.5
250,25.0,30.2,27.1,84.0,8.0,150.0,4,10,83.2,91.0,78.0,88.0,5.0,7.0,11.0,29.48,76.5,13.5,21.5,2.3
251,24.0,31.4,27.2,84.0,8.0,180.0,4,10,85.2,78.0,88.0,84.0,7.0,11.0,8.0,29.94,13.5,21.5,2.3,26.2
252,24.4,31.2,27.6,81.0,6.0,140.0,4,10,85.0,88.0,84.0,84.0,11.0,8.0,8.0,28.0,21.5,2.3,26.2,5.0
253,25.0,31.4,27.9,82.0,11.0,170.0,4,10,83.0,84.0,84.0,81.0,8.0,8.0,6.0,13.7,2.3,26.2,5.0,2.6
254,24.2,29.6,26.2,91.0,10.0,120.0,4,10,83.8,84.0,81.0,82.0,8.0,6.0,11.0,11.52,26.2,5.0,2.6,24.8
255,23.8,30.6,27.1,86.0,5.0,130.0,4,10,84.4,81.0,82.0,91.0,6.0,11.0,10.0,12.18,5.0,2.6,24.8,31.4
256,24.2,29.5,25.6,89.0,10.0,150.0,4,10,84.8,82.0,91.0,86.0,11.0,10.0,5.0,18.0,2.6,24.8,31.4,32.1
257,23.8,31.2,27.2,88.0,6.0,150.0,3,10,85.8,91.0,86.0,89.0,10.0,5.0,10.0,19.18,24.8,31.4,32.1,32.9
258,24.9,30.4,27.5,86.0,6.0,70.0,3,10,87.2,86.0,89.0,88.0,5.0,10.0,6.0,24.76,31.4,32.1,32.9,8.5
259,24.6,31.2,26.9,87.0,8.0,130.0,3,10,88.0,89.0,88.0,86.0,10.0,6.0,6.0,25.94,32.1,32.9,8.5,6.7
260,24.4,30.7,26.2,92.0,7.0,280.0,3,10,87.2,88.0,86.0,87.0,6.0,6.0,8.0,22.32,32.9,8.5,6.7,38.4
261,24.2,30.8,27.9,84.0,6.0,140.0,4,10,88.4,86.0,87.0,92.0,6.0,8.0,7.0,23.72,8.5,6.7,38.4,23.6
262,25.4,30.6,27.8,83.0,8.0,80.0,3,10,87.4,87.0,92.0,84.0,8.0,7.0,6.0,22.02,6.7,38.4,23.6,21.5
263,24.2,28.2,26.0,91.0,8.0,80.0,3,10,86.4,92.0,84.0,83.0,7.0,6.0,8.0,19.74,38.4,23.6,21.5,46.6
264,24.0,31.6,27.7,81.0,8.0,190.0,4,11,87.4,84.0,83.0,91.0,6.0,8.0,8.0,27.36,23.6,21.5,46.6,25.5
265,24.4,31.4,27.9,79.0,7.0,50.0,3,11,86.2,83.0,91.0,81.0,8.0,8.0,8.0,31.12,21.5,46.6,25.5,15.02307692
266,25.0,31.8,28.2,80.0,5.0,150.0,4,11,83.6,91.0,81.0,79.0,8.0,8.0,7.0,26.44461538,46.6,25.5,15.02307692,18.1
267,23.8,32.1,27.4,85.0,7.0,130.0,3,11,82.8,81.0,79.0,80.0,8.0,7.0,5.0,25.34461538,25.5,15.02307692,18.1,39.5
268,24.4,32.0,26.7,89.0,6.0,230.0,4,11,83.2,79.0,80.0,85.0,7.0,5.0,7.0,28.94461538,15.02307692,18.1,39.5,13.8
269,24.7,32.0,26.9,88.0,6.0,180.0,6,11,82.8,80.0,85.0,89.0,5.0,7.0,6.0,22.38461538,18.1,39.5,13.8,22.3
270,24.8,30.2,27.0,88.0,6.0,90.0,3,11,84.2,85.0,89.0,88.0,7.0,6.0,6.0,21.74461538,39.5,13.8,22.3,22.6
271,25.4,29.2,26.7,88.0,6.0,260.0,6,11,86.0,89.0,88.0,88.0,6.0,6.0,6.0,23.26,13.8,22.3,22.6,11.8
272,25.2,30.8,27.5,84.0,7.0,250.0,7,11,87.6,88.0,88.0,88.0,6.0,6.0,6.0,22.0,22.3,22.6,11.8,15.02307692
273,25.0,31.4,27.9,83.0,7.0,270.0,4,11,87.4,88.0,88.0,84.0,6.0,6.0,7.0,17.10461538,22.6,11.8,15.02307692,1.0
274,25.2,31.2,27.6,82.0,6.0,120.0,4,11,86.2,88.0,84.0,83.0,6.0,7.0,7.0,14.54461538,11.8,15.02307692,1.0,1.8
275,25.0,32.4,28.0,81.0,5.0,150.0,4,11,85.0,84.0,83.0,82.0,7.0,7.0,6.0,10.44461538,15.02307692,1.0,1.8,17.4
276,26.0,32.1,27.9,83.0,7.0,120.0,4,11,83.6,83.0,82.0,81.0,7.0,6.0,5.0,9.404615385,1.0,1.8,17.4,0.0
277,25.0,31.8,27.9,83.0,11.0,230.0,7,11,82.6,82.0,81.0,83.0,6.0,5.0,7.0,7.044615385,1.8,17.4,0.0,17.7
278,23.8,31.8,28.4,79.0,8.0,150.0,4,11,82.4,81.0,83.0,83.0,5.0,7.0,11.0,7.58,17.4,0.0,17.7,1.1
279,25.1,30.6,27.1,83.0,8.0,230.0,6,11,81.6,83.0,83.0,79.0,7.0,11.0,8.0,7.6,0.0,17.7,1.1,15.02307692
280,25.0,31.6,27.9,80.0,6.0,130.0,4,11,81.8,83.0,79.0,83.0,11.0,8.0,8.0,10.24461538,17.7,1.1,15.02307692,15.02307692
281,25.1,31.7,28.2,82.0,11.0,110.0,3,11,81.6,79.0,83.0,80.0,8.0,8.0,6.0,9.769230769,1.1,15.02307692,15.02307692,0.3
282,25.2,31.5,28.2,79.0,10.0,160.0,4,11,81.4,83.0,80.0,82.0,8.0,6.0,11.0,9.829230769,15.02307692,15.02307692,0.3,8.4
283,24.8,31.5,27.7,83.0,5.0,120.0,3,11,80.6,80.0,82.0,79.0,6.0,11.0,10.0,7.969230769,15.02307692,0.3,8.4,11.7
284,25.1,31.6,27.9,80.0,10.0,110.0,5,11,81.4,82.0,79.0,83.0,11.0,10.0,5.0,10.08923077,0.3,8.4,11.7,8.6
285,25.3,31.8,28.1,82.0,6.0,160.0,4,11,80.8,79.0,83.0,80.0,10.0,5.0,10.0,8.804615385,8.4,11.7,8.6,0.0
286,25.4,32.8,28.9,80.0,6.0,180.0,5,11,81.2,83.0,80.0,82.0,5.0,10.0,6.0,5.8,11.7,8.6,0.0,0.4
287,25.4,32.0,27.4,84.0,8.0,120.0,4,11,80.8,80.0,82.0,80.0,10.0,6.0,6.0,5.82,8.6,0.0,0.4,3.5
288,24.3,31.8,26.6,88.0,7.0,110.0,5,11,81.8,82.0,80.0,84.0,6.0,6.0,8.0,4.84,0.0,0.4,3.5,22.2
289,24.5,32.8,27.4,84.0,6.0,80.0,5,11,82.8,80.0,84.0,88.0,6.0,8.0,7.0,6.94,0.4,3.5,22.2,3.6
290,25.0,31.4,27.5,84.0,8.0,90.0,5,11,83.6,84.0,88.0,84.0,8.0,7.0,6.0,5.94,3.5,22.2,3.6,0.4
291,25.0,32.2,28.4,82.0,6.0,130.0,4,11,84.0,88.0,84.0,84.0,7.0,6.0,8.0,6.02,22.2,3.6,0.4,64.6
292,24.2,32.0,27.7,81.0,6.0,80.0,4,11,84.4,84.0,84.0,82.0,6.0,8.0,6.0,18.86,3.6,0.4,64.6,72.5
293,24.6,32.2,27.8,82.0,8.0,200.0,3,11,83.8,84.0,82.0,81.0,8.0,6.0,6.0,32.66,0.4,64.6,72.5,1.8
294,25.2,31.2,28.0,82.0,6.0,110.0,3,12,82.6,82.0,81.0,82.0,6.0,6.0,8.0,28.58,64.6,72.5,1.8,0.0
295,24.9,32.2,28.1,81.0,6.0,260.0,7,12,82.2,81.0,82.0,82.0,6.0,8.0,6.0,27.86,72.5,1.8,0.0,20.36785714
296,24.5,31.3,27.4,85.0,6.0,240.0,5,12,81.6,82.0,82.0,81.0,8.0,6.0,6.0,31.85357143,1.8,0.0,20.36785714,75.5
297,24.0,32.3,28.0,81.0,8.0,180.0,5,12,82.2,82.0,81.0,85.0,6.0,6.0,6.0,34.03357143,0.0,20.36785714,75.5,24.0
298,25.0,32.2,28.1,84.0,11.0,200.0,7,12,82.2,81.0,85.0,81.0,6.0,6.0,8.0,24.33357143,20.36785714,75.5,24.0,0.0
299,25.0,32.0,26.3,91.0,8.0,20.0,6,12,82.6,85.0,81.0,84.0,6.0,8.0,11.0,23.97357143,75.5,24.0,0.0,67.3
300,24.0,31.4,27.4,85.0,5.0,130.0,6,12,84.4,81.0,84.0,91.0,8.0,11.0,8.0,37.43357143,24.0,0.0,67.3,67.9
301,25.0,30.5,27.3,88.0,6.0,270.0,5,12,85.2,84.0,91.0,85.0,11.0,8.0,5.0,46.94,0.0,67.3,67.9,3.0
302,25.0,29.7,26.2,89.0,8.0,250.0,7,12,85.8,91.0,85.0,88.0,8.0,5.0,6.0,32.44,67.3,67.9,3.0,23.4
303,24.0,29.2,25.5,94.0,9.0,260.0,7,12,87.4,85.0,88.0,89.0,5.0,6.0,8.0,32.32,67.9,3.0,23.4,22.0
304,23.5,31.4,26.3,87.0,7.0,240.0,6,12,89.4,88.0,89.0,94.0,6.0,8.0,9.0,36.72,3.0,23.4,22.0,19.8
305,24.2,32.0,27.6,76.0,7.0,120.0,8,12,88.6,89.0,94.0,87.0,8.0,9.0,7.0,27.22,23.4,22.0,19.8,20.36785714
306,24.0,30.8,27.6,86.0,3.0,110.0,8,12,86.8,94.0,87.0,76.0,9.0,7.0,7.0,17.71357143,22.0,19.8,20.36785714,20.36785714
307,25.6,33.1,27.6,77.0,11.0,330.0,8,12,86.4,87.0,76.0,86.0,7.0,7.0,3.0,21.18714286,19.8,20.36785714,20.36785714,1.2
308,26.0,33.4,28.7,74.0,11.0,310.0,8,12,84.0,76.0,86.0,77.0,7.0,3.0,11.0,16.74714286,20.36785714,20.36785714,1.2,0.3
309,24.9,33.4,28.4,78.0,6.0,210.0,6,12,80.0,86.0,77.0,74.0,3.0,11.0,11.0,12.40714286,20.36785714,1.2,0.3,10.5
310,24.6,32.8,27.3,86.0,4.0,190.0,8,12,78.2,77.0,74.0,78.0,11.0,11.0,6.0,10.54714286,1.2,0.3,10.5,7.5
311,23.3,32.6,26.9,78.0,11.0,280.0,7,12,80.2,74.0,78.0,86.0,11.0,6.0,4.0,7.973571429,0.3,10.5,7.5,4.7
312,24.6,31.6,27.3,86.0,9.0,190.0,5,12,78.6,78.0,86.0,78.0,6.0,4.0,11.0,4.84,10.5,7.5,4.7,15.1
313,24.6,31.2,27.2,92.0,9.0,180.0,7,12,80.4,86.0,78.0,86.0,4.0,11.0,9.0,7.62,7.5,4.7,15.1,3.7
314,24.0,30.6,26.3,83.0,8.0,180.0,6,12,84.0,78.0,86.0,92.0,11.0,9.0,9.0,8.3,4.7,15.1,3.7,88.0
315,23.8,30.0,26.7,86.0,9.0,210.0,6,12,85.0,86.0,92.0,83.0,9.0,9.0,8.0,23.8,15.1,3.7,88.0,56.5
316,23.0,30.4,26.5,82.0,6.0,170.0,3,12,85.0,92.0,83.0,86.0,9.0,8.0,9.0,33.6,3.7,88.0,56.5,18.7
317,24.2,30.6,27.2,82.0,6.0,130.0,4,12,85.8,83.0,86.0,82.0,8.0,9.0,6.0,36.4,88.0,56.5,18.7,0.0
318,24.3,31.6,27.7,80.0,7.0,270.0,6,12,85.0,86.0,82.0,82.0,9.0,6.0,6.0,33.38,56.5,18.7,0.0,0.0
319,25.2,31.2,27.5,82.0,13.0,240.0,6,12,82.6,82.0,82.0,80.0,6.0,6.0,7.0,32.64,18.7,0.0,0.0,4.1
320,24.8,31.8,27.7,84.0,8.0,160.0,7,12,82.4,82.0,80.0,82.0,6.0,7.0,13.0,15.86,0.0,0.0,4.1,2.6
321,23.9,31.5,26.5,81.0,9.0,180.0,5,12,82.0,80.0,82.0,84.0,7.0,13.0,8.0,5.08,0.0,4.1,2.6,18.2
322,23.6,31.4,27.1,83.0,9.0,170.0,3,12,81.8,82.0,84.0,81.0,13.0,8.0,9.0,4.98,4.1,2.6,18.2,34.7
323,24.4,32.8,28.2,82.0,9.0,190.0,6,12,82.0,84.0,81.0,83.0,8.0,9.0,9.0,11.92,2.6,18.2,34.7,0.0
324,25.0,32.4,27.9,79.0,11.0,240.0,6,12,82.4,81.0,83.0,82.0,9.0,9.0,9.0,11.92,18.2,34.7,0.0,1.6
325,25.6,32.2,27.9,83.0,4.0,190.0,5,1,81.8,83.0,82.0,79.0,9.0,9.0,11.0,11.42,34.7,0.0,1.6,5.6
326,24.8,33.4,28.3,82.0,4.0,240.0,6,1,81.6,82.0,79.0,83.0,9.0,11.0,4.0,12.02,0.0,1.6,5.6,5.8
327,24.6,33.8,26.7,86.0,11.0,250.0,8,1,81.8,79.0,83.0,82.0,11.0,4.0,4.0,9.54,1.6,5.6,5.8,25.9
328,23.9,30.7,26.8,87.0,9.0,170.0,5,1,82.4,83.0,82.0,86.0,4.0,4.0,11.0,7.78,5.6,5.8,25.9,3.2
329,25.2,33.4,29.1,73.0,11.0,290.0,7,1,83.4,82.0,86.0,87.0,4.0,11.0,9.0,8.42,5.8,25.9,3.2,7.938461537999999
330,25.4,31.4,28.6,80.0,7.0,90.0,5,1,82.2,86.0,87.0,73.0,11.0,9.0,11.0,9.687692307999999,25.9,3.2,7.938461537999999,7.1
331,24.0,29.8,26.8,82.0,4.0,120.0,7,1,81.6,87.0,73.0,80.0,9.0,11.0,7.0,9.987692308,3.2,7.938461537999999,7.1,3.8
332,24.2,32.1,27.7,82.0,6.0,270.0,7,1,81.6,73.0,80.0,82.0,11.0,7.0,4.0,9.587692308,7.938461537999999,7.1,3.8,1.4
333,23.8,31.2,26.9,84.0,6.0,260.0,7,1,80.8,80.0,82.0,82.0,7.0,4.0,6.0,4.687692308,7.1,3.8,1.4,2.7
334,24.8,32.2,27.5,82.0,9.0,120.0,6,1,80.2,82.0,82.0,84.0,4.0,6.0,6.0,4.587692308,3.8,1.4,2.7,5.2
335,25.2,33.1,27.9,80.0,6.0,240.0,4,1,82.0,82.0,84.0,82.0,6.0,6.0,9.0,4.04,1.4,2.7,5.2,0.3
336,25.8,34.0,29.1,72.0,7.0,220.0,6,1,82.0,84.0,82.0,80.0,6.0,9.0,6.0,2.68,2.7,5.2,0.3,2.0
337,25.0,31.7,28.1,79.0,10.0,270.0,7,1,80.0,82.0,80.0,72.0,9.0,6.0,7.0,2.32,5.2,0.3,2.0,7.938461537999999
338,25.0,33.2,27.3,80.0,9.0,250.0,6,1,79.4,80.0,72.0,79.0,6.0,7.0,10.0,3.6276923080000003,0.3,2.0,7.938461537999999,0.0
339,25.6,33.4,27.3,77.0,15.0,250.0,7,1,78.6,72.0,79.0,80.0,7.0,10.0,9.0,3.0876923080000003,2.0,7.938461537999999,0.0,3.3
340,23.6,31.6,26.5,82.0,8.0,290.0,7,1,77.6,79.0,80.0,77.0,10.0,9.0,15.0,2.707692308,7.938461537999999,0.0,3.3,0.0
341,24.1,33.2,27.1,80.0,16.0,270.0,7,1,78.0,80.0,77.0,82.0,9.0,15.0,8.0,2.6476923080000003,0.0,3.3,0.0,22.5
342,24.4,33.7,26.8,82.0,10.0,300.0,8,1,79.6,77.0,82.0,80.0,15.0,8.0,16.0,6.7476923079999995,3.3,0.0,22.5,0.0
343,24.0,33.6,27.9,77.0,10.0,270.0,7,1,80.2,82.0,80.0,82.0,8.0,16.0,10.0,5.16,0.0,22.5,0.0,0.6
344,25.2,32.0,28.0,79.0,9.0,260.0,7,1,79.6,80.0,82.0,77.0,16.0,10.0,10.0,5.28,22.5,0.0,0.6,1.2
345,24.0,32.4,27.1,82.0,9.0,330.0,7,1,80.0,82.0,77.0,79.0,10.0,10.0,9.0,4.86,0.0,0.6,1.2,7.938461537999999
346,24.7,32.0,27.0,81.0,6.0,140.0,4,1,80.0,77.0,79.0,82.0,10.0,9.0,9.0,6.447692308,0.6,1.2,7.938461537999999,7.938461537999999
347,24.6,31.8,26.9,86.0,6.0,240.0,8,1,80.2,79.0,82.0,81.0,9.0,9.0,6.0,3.535384615,1.2,7.938461537999999,7.938461537999999,87.5
348,23.4,32.2,26.5,82.0,9.0,270.0,7,1,81.0,82.0,81.0,86.0,9.0,6.0,6.0,21.03538462,7.938461537999999,7.938461537999999,87.5,5.5
